iter	Logloss
1513	0.4190872697
1514	0.4190870997
1515	0.4188413196
1516	0.4188413507
1517	0.4188412397
1518	0.4188411541
1519	0.4188412419
1520	0.4188413286
1521	0.4188379874
1522	0.4188379296
1523	0.4188379007
1524	0.4188379585
1525	0.4188121741
1526	0.418756393
1527	0.418756482
1528	0.4187565696
1529	0.418731396
1530	0.4187229593
1531	0.418722757
1532	0.41851348
1533	0.4184850752
1534	0.4184848463
1535	0.4184849619
1536	0.4184848463
1537	0.4184633916
1538	0.4184635383
1539	0.4184636839
1540	0.4184633115
1541	0.4184097396
1542	0.4183939331
1543	0.4183939087
1544	0.4183940254
1545	0.418393852
1546	0.418393853
1547	0.4181644111
1548	0.4180056622
1549	0.4177994981
1550	0.4174567594
1551	0.4173931135
1552	0.4173929991
1553	0.4173759282
1554	0.4173759282
1555	0.4173761027
1556	0.417376046
1557	0.4173761638
1558	0.417375937
1559	0.4173759981
1560	0.417375857
1561	0.4173758881
1562	0.4173757146
1563	0.4173756568
1564	0.4173757736
1565	0.4173759469
1566	0.4173712002
1567	0.41727098
1568	0.4172712122
1569	0.4172710967
1570	0.4172710967
1571	0.4172711256
1572	0.4172711865
1573	0.4172710466
1574	0.4172711932
1575	0.4172232567
1576	0.4172232578
1577	0.4172222103
1578	0.417166892
1579	0.4171667498
1580	0.4171522833
1581	0.4170242335
1582	0.4168429215
1583	0.4168223302
1584	0.416822359
1585	0.4168223025
1586	0.4168225346
1587	0.416822419
1588	0.4168226514
1589	0.4166323843
1590	0.4166323843
1591	0.4166323843
1592	0.4166323554
1593	0.4165848121
1594	0.4165848421
1595	0.4165848432
1596	0.416584731
1597	0.4165847321
1598	0.4165847344
1599	0.4165846765
1600	0.4165844487
1601	0.4165844487
1602	0.4165845065
1603	0.4164274731
1604	0.4163372199
1605	0.4163118412
1606	0.4163119012
1607	0.4163119912
1608	0.4163103311
1609	0.4163105355
1610	0.4163104233
1611	0.4163105977
1612	0.4162927225
1613	0.4162707007
1614	0.4162705863
1615	0.416161967
1616	0.4161620259
1617	0.4161619691
1618	0.4161372277
1619	0.4161372589
1620	0.4161371143
1621	0.4161373466
1622	0.4161372033
1623	0.4161166882
1624	0.4161166304
1625	0.4161166316
1626	0.41606537
1627	0.4160026368
1628	0.4160026379
1629	0.415979346
1630	0.4159793459
1631	0.4159793748
1632	0.4159277104
1633	0.4159276237
1634	0.4159275382
1635	0.4159237424
1636	0.4159237145
1637	0.4158140187
1638	0.4158140777
1639	0.4156878638
1640	0.4156877805
1641	0.4156877804
1642	0.4156876372
1643	0.4154946115
1644	0.4154944414
1645	0.4154945581
1646	0.4154943846
1647	0.4154032263
1648	0.4153990159
1649	0.4153993071
1650	0.4153992493
1651	0.4153991915
1652	0.4153992526
1653	0.4153991659
1654	0.4153992547
1655	0.4153441806
1656	0.4153444128
1657	0.4153444728
1658	0.4153444173
1659	0.4153445327
1660	0.4151774421
1661	0.4151547652
1662	0.4151388728
1663	0.4151387018
1664	0.415138615
1665	0.4151385017
1666	0.4151349559
1667	0.4151349848
1668	0.4151348692
1669	0.4151349571
1670	0.4151349292
1671	0.415135047
1672	0.4151349614
1673	0.4151348759
1674	0.4151349647
1675	0.4151349069
1676	0.4151347947
1677	0.4151348524
1678	0.4151347381
1679	0.4151146296
1680	0.4151147174
1681	0.4151146596
1682	0.4149329536
1683	0.4149329535
1684	0.4149331014
1685	0.4148599596
1686	0.4148598486
1687	0.4148585089
1688	0.4148585955
1689	0.4148585377
1690	0.414858539
1691	0.414858539
1692	0.4148585389
1693	0.4148585389
1694	0.4148583977
1695	0.4148584289
1696	0.4148584288
1697	0.4148585444
1698	0.4148586044
1699	0.4148586077
1700	0.4148585209
1701	0.4148585787
1702	0.4148586965
1703	0.4148584109
1704	0.4148586131
1705	0.4146901116
1706	0.4146472683
1707	0.4146351626
1708	0.4146351335
1709	0.4146351636
1710	0.4146311257
1711	0.4146310967
1712	0.4146310679
1713	0.41463101
1714	0.4146310389
1715	0.4144610545
1716	0.4144566186
1717	0.4144565619
1718	0.4143417059
1719	0.4143417348
1720	0.4143417926
1721	0.4143384403
1722	0.4143270836
1723	0.4143267703
1724	0.4141105895
1725	0.4141105339
1726	0.4141105916
1727	0.4141103361
1728	0.4141103104
1729	0.4141103693
1730	0.4141103128
1731	0.4141103127
1732	0.414110226
1733	0.4140771793
1734	0.4139269493
1735	0.4139268925
1736	0.4139270091
1737	0.4139268959
1738	0.4139269537
1739	0.4139010668
1740	0.4139010401
1741	0.4139011001
1742	0.4139010134
1743	0.4139009845
1744	0.4139010423
1745	0.4139009589
1746	0.4139010189
1747	0.4138546206
1748	0.413810068
1749	0.4138100712
1750	0.4138100735
1751	0.4136911965
1752	0.4136913409
1753	0.4136911997
1754	0.4136912597
1755	0.4136384925
1756	0.4136384925
1757	0.4136387247
1758	0.4136358647
1759	0.4136357513
1760	0.4136359847
1761	0.413635899
1762	0.4136358157
1763	0.4136357579
1764	0.4136357868
1765	0.4136357579
1766	0.4136358167
1767	0.4136358167
1768	0.4136357035
1769	0.4136357612
1770	0.4136359368
1771	0.41363588
1772	0.4136358834
1773	0.4136357689
1774	0.4136358577
1775	0.4136320546
1776	0.4136321157
1777	0.4136321157
1778	0.4136319735
1779	0.4136320045
1780	0.4134918605
1781	0.4134918339
1782	0.4134914541
1783	0.4134914553
1784	0.4134914842
1785	0.4134914841
1786	0.4134914563
1787	0.4134913709
1788	0.4134914007
1789	0.4134914018
1790	0.4134914018
1791	0.4134913451
1792	0.41349091
1793	0.4133398923
1794	0.4131180786
1795	0.4131179941
1796	0.4131181685
1797	0.413118314
1798	0.413031481
1799	0.4130315409
1800	0.4130314843
1801	0.4129624681
1802	0.4129610696
1803	0.4129611272
1804	0.4129611006
1805	0.4129611594
1806	0.4129611594
1807	0.4129612184
1808	0.4129612472
1809	0.4129611894
1810	0.4129612795
1811	0.4129612794
1812	0.4129612816
1813	0.4129398686
1814	0.412922079
1815	0.4128577361
1816	0.4126640821
1817	0.4126641109
1818	0.4126639375
1819	0.4126639375
1820	0.4126639086
1821	0.4126639965
1822	0.4126616288
1823	0.4124428755
1824	0.4124374751
1825	0.4124375918
1826	0.4124376218
1827	0.4124375929
1828	0.412368839
1829	0.4123687836
1830	0.4122725206
1831	0.4122576236
1832	0.412257537
1833	0.4122576814
1834	0.4122574803
1835	0.4122078521
1836	0.4122079689
1837	0.4122079121
1838	0.4122081454
1839	0.4122080009
1840	0.4122081465
1841	0.4122081476
1842	0.4122079776
1843	0.4122030973
1844	0.4122030418
1845	0.4122030417
1846	0.4122029851
1847	0.4121930672
1848	0.4121930693
1849	0.4121930127
1850	0.4121928496
1851	0.4121928519
1852	0.412190513
1853	0.4121903418
1854	0.4121584778
1855	0.4121585367
1856	0.4121584511
1857	0.4121583088
1858	0.4121584255
1859	0.4121584856
1860	0.4121584855
1861	0.4120529682
1862	0.4120227359
1863	0.4119745692
1864	0.4119747149
1865	0.4119745427
1866	0.411832112
1867	0.4118321697
1868	0.4118022837
1869	0.4118021693
1870	0.4117742961
1871	0.4117743551
1872	0.4117741239
1873	0.4117741528
1874	0.4117450405
1875	0.4117451004
1876	0.4117449582
1877	0.4116884046
1878	0.4116883468
1879	0.4116883756
1880	0.411688608
1881	0.4116885791
1882	0.4116870672
1883	0.4116871538
1884	0.4116870393
1885	0.4116871271
1886	0.4116274414
1887	0.4115742632
1888	0.411574322
1889	0.4115741786
1890	0.4115743253
1891	0.4115740963
1892	0.4115740119
1893	0.4115554731
1894	0.4115535408
1895	0.4114300357
1896	0.4114300934
1897	0.4114300968
1898	0.4114300967
1899	0.4114300111
1900	0.4114300423
1901	0.4114299578
1902	0.4114299866
1903	0.4114300745
1904	0.4114301345
1905	0.4114301367
1906	0.4113262078
1907	0.4113260356
1908	0.4113261523
1909	0.4113260389
1910	0.4113245542
1911	0.4113246119
1912	0.4113246707
1913	0.4112950431
1914	0.4112894395
1915	0.4112894117
1916	0.411289325
1917	0.4112894129
1918	0.4112895595
1919	0.4112897039
1920	0.4112883364
1921	0.4112863186
1922	0.4112864365
1923	0.4112864098
1924	0.4112864098
1925	0.4112863809
1926	0.4112864098
1927	0.4112864098
1928	0.4112864387
1929	0.4112864676
1930	0.4112864676
1931	0.4112865253
1932	0.4112864676
1933	0.4112865254
1934	0.4112864676
1935	0.4112862964
1936	0.4112864131
1937	0.4112864719
1938	0.4112864164
1939	0.4112863308
1940	0.4112864185
1941	0.4112354602
1942	0.4112353457
1943	0.4112354335
1944	0.4112353358
1945	0.4111995206
1946	0.4111762578
1947	0.4111763456
1948	0.4111763467
1949	0.4111762911
1950	0.41116206
1951	0.411050196
1952	0.4110500815
1953	0.4110499382
1954	0.4110499681
1955	0.4110499993
1956	0.411050028
1957	0.4110500003
1958	0.4110499724
1959	0.4109499202
1960	0.4109476661
1961	0.4107824704
1962	0.4107662343
1963	0.4107663522
1964	0.4107663833
1965	0.4107661231
1966	0.4107660666
1967	0.4107550237
1968	0.410754908
1969	0.410755026
1970	0.4107550837
1971	0.4107550859
1972	0.4107278496
1973	0.410727994
1974	0.4107279664
1975	0.4107280829
1976	0.4107278829
1977	0.4107278562
1978	0.4107278562
1979	0.4107278006
1980	0.4107268377
1981	0.410726781
1982	0.410726581
1983	0.410726581
1984	0.4107265231
1985	0.410726552
1986	0.4107264954
1987	0.4106798638
1988	0.4106798082
1989	0.4106797504
1990	0.4106798682
1991	0.4106798404
1992	0.4104884741
1993	0.4104883874
1994	0.4104883608
1995	0.4104883041
1996	0.4104883618
1997	0.4104883629
1998	0.410381139
1999	0.4103811691
2000	0.4103810557
2001	0.4102895479
2002	0.410289578
2003	0.4102895779
2004	0.4102895789
2005	0.4102896678
2006	0.4102896123
2007	0.4102896411
2008	0.4102895844
2009	0.4102897022
2010	0.4102896744
2011	0.4102896178
2012	0.4102883959
2013	0.4102885715
2014	0.4102884582
2015	0.4102884591
2016	0.4102879932
2017	0.4102879643
2018	0.4102880221
2019	0.4102879644
2020	0.4102881977
2021	0.4102881987
2022	0.4102882299
2023	0.4102877628
2024	0.4102411512
2025	0.4102413255
2026	0.4102413833
2027	0.4102412411
2028	0.4102411843
2029	0.4102253815
2030	0.4102012713
2031	0.4102013579
2032	0.4102014456
2033	0.4102012168
2034	0.4101999814
2035	0.4101999246
2036	0.4101999835
2037	0.4101999845
2038	0.4101999279
2039	0.4101998713
2040	0.410199929
2041	0.4101998145
2042	0.4101999313
2043	0.410193892
2044	0.4101938353
2045	0.4101937775
2046	0.4101454509
2047	0.4101455664
2048	0.4101455675
2049	0.4101456264
2050	0.4101455697
2051	0.4101455986
2052	0.4101456286
2053	0.4101457453
2054	0.4100919366
2055	0.410091821
2056	0.4100919089
2057	0.4100846083
2058	0.4099833166
2059	0.4099552998
2060	0.4099553588
2061	0.4099554164
2062	0.409955302
2063	0.4099553032
2064	0.4099553621
2065	0.4098515239
2066	0.4096814787
2067	0.4096814799
2068	0.4096816254
2069	0.409676484
2070	0.4096765428
2071	0.4096765439
2072	0.4096240732
2073	0.4096240165
2074	0.4096240454
2075	0.4096240454
2076	0.4096239587
2077	0.4096240165
2078	0.4096239876
2079	0.4096239876
2080	0.4096239587
2081	0.4096239298
2082	0.4096239587
2083	0.4096053441
2084	0.4096050864
2085	0.4096051153
2086	0.4096051164
2087	0.4096050008
2088	0.4096050885
2089	0.4096050596
2090	0.4095903118
2091	0.409590225
2092	0.4095901684
2093	0.4095758193
2094	0.4095758771
2095	0.4095746778
2096	0.4095748812
2097	0.4095695086
2098	0.4095696253
2099	0.4095261939
2100	0.4095260493
2101	0.409495884
2102	0.4094569278
2103	0.4094502883
2104	0.4094490552
2105	0.4094489974
2106	0.4094490852
2107	0.409449114
2108	0.4094492885
2109	0.4094435682
2110	0.4094436837
2111	0.4094425372
2112	0.4094424228
2113	0.4094424227
2114	0.4094424816
2115	0.4094018549
2116	0.4094017983
2117	0.4093881216
2118	0.4093881215
2119	0.4093881794
2120	0.4093881793
2121	0.4093869461
2122	0.4093870339
2123	0.4093869483
2124	0.4093869772
2125	0.4093870349
2126	0.4093870072
2127	0.4093463347
2128	0.4093463937
2129	0.4093463648
2130	0.4093463359
2131	0.4093463948
2132	0.4093464525
2133	0.4093467579
2134	0.4093467012
2135	0.409346529
2136	0.4093465289
2137	0.4093464722
2138	0.4093464433
2139	0.4093464433
2140	0.4093464734
2141	0.4093464733
2142	0.4092828389
2143	0.4092777264
2144	0.4092777263
2145	0.4092777565
2146	0.4092777564
2147	0.4092776119
2148	0.4092606545
2149	0.4092607134
2150	0.4092605412
2151	0.4091867298
2152	0.4091867876
2153	0.4091867887
2154	0.4091049009
2155	0.4091046408
2156	0.4091048153
2157	0.4091048154
2158	0.4091035243
2159	0.4091036121
2160	0.4091035253
2161	0.4091034686
2162	0.4090271188
2163	0.4090270899
2164	0.4090270044
2165	0.4090270633
2166	0.4090270921
2167	0.4090270632
2168	0.4090269765
2169	0.4090269487
2170	0.4090270643
2171	0.4089853327
2172	0.4089853038
2173	0.4088922502
2174	0.4088921357
2175	0.4088379088
2176	0.4088378233
2177	0.4088377077
2178	0.4088377077
2179	0.4088377077
2180	0.4088377654
2181	0.4088378256
2182	0.4088379422
2183	0.4088378554
2184	0.4088378278
2185	0.4088369242
2186	0.4088368374
2187	0.4088366941
2188	0.4088366229
2189	0.4088077992
2190	0.4088075691
2191	0.4088075414
2192	0.408807398
2193	0.4088073403
2194	0.4088074859
2195	0.4087881313
2196	0.4087879668
2197	0.4087879679
2198	0.4087878535
2199	0.4087879112
2200	0.4087878546
2201	0.4087879702
2202	0.4087879423
2203	0.4086994481
2204	0.4086996226
2205	0.4086986612
2206	0.4086986913
2207	0.4086984889
2208	0.408697642
2209	0.4086975853
2210	0.4086976454
2211	0.4086624271
2212	0.4086624282
2213	0.4086626593
2214	0.4085793334
2215	0.4085793622
2216	0.4085794501
2217	0.4085029869
2218	0.408502958
2219	0.4084222208
2220	0.4084221918
2221	0.4084221351
2222	0.4084222808
2223	0.4084221951
2224	0.408402785
2225	0.4084026994
2226	0.4084027017
2227	0.4084025861
2228	0.4084025571
2229	0.4084026149
2230	0.4082279995
2231	0.4082235547
2232	0.4082234679
2233	0.408039788
2234	0.4080397902
2235	0.4080399369
2236	0.4079749062
2237	0.4079707502
2238	0.407951573
2239	0.4079515174
2240	0.4079515763
2241	0.4079515473
2242	0.4079512895
2243	0.4078958943
2244	0.4078960687
2245	0.4078959243
2246	0.4078961265
2247	0.4078961564
2248	0.4078921171
2249	0.4078920616
2250	0.4078465963
2251	0.407846654
2252	0.4078173122
2253	0.407756452
2254	0.4077565676
2255	0.407718331
2256	0.4077182443
2257	0.4077182744
2258	0.4077182176
2259	0.4077181621
2260	0.4077182221
2261	0.4077181932
2262	0.4077183099
2263	0.4077182822
2264	0.4077182243
2265	0.4077181677
2266	0.4077183709
2267	0.4077183732
2268	0.4077183466
2269	0.40767245
2270	0.4076723067
2271	0.4076723667
2272	0.4076724256
2273	0.4076724256
2274	0.4076706242
2275	0.4076559278
2276	0.407635792
2277	0.4076356787
2278	0.407635852
2279	0.4076356809
2280	0.4076357687
2281	0.4076356843
2282	0.407635801
2283	0.4076356276
2284	0.4076356576
2285	0.4076356575
2286	0.4076352119
2287	0.4075655931
2288	0.4075583708
2289	0.4075583129
2290	0.4075436215
2291	0.4075249378
2292	0.4075247933
2293	0.4075247354
2294	0.4075247354
2295	0.4075247933
2296	0.4074855855
2297	0.4074854711
2298	0.4074526531
2299	0.4074516542
2300	0.407451683
2301	0.4074515963
2302	0.4074516541
2303	0.4074517407
2304	0.407451713
2305	0.4074517129
2306	0.4074517152
2307	0.4073840231
2308	0.4073841109
2309	0.4073829763
2310	0.4073556791
2311	0.4073420205
2312	0.4073292525
2313	0.407288291
2314	0.4072884943
2315	0.4071880151
2316	0.4071879306
2317	0.4071473462
2318	0.4071471751
2319	0.4071470595
2320	0.4071470305
2321	0.4071471461
2322	0.4071471461
2323	0.4070830399
2324	0.4070796385
2325	0.4070681136
2326	0.4070679702
2327	0.4070679435
2328	0.4070680013
2329	0.4070283557
2330	0.4070284146
2331	0.4070284724
2332	0.4070283567
2333	0.4070284457
2334	0.40702859
2335	0.4070161471
2336	0.4070162072
2337	0.4070160928
2338	0.407016095
2339	0.4070161538
2340	0.407016185
2341	0.406976212
2342	0.4069761842
2343	0.4069761287
2344	0.4069742684
2345	0.406972236
2346	0.4069723226
2347	0.4069724093
2348	0.406972497
2349	0.4068496653
2350	0.406807062
2351	0.406807062
2352	0.4068070331
2353	0.4068069753
2354	0.4068069753
2355	0.4068070054
2356	0.4068070921
2357	0.4068069764
2358	0.4068070353
2359	0.4068071532
2360	0.406807212
2361	0.4068071542
2362	0.4068071553
2363	0.4068072442
2364	0.4068069854
2365	0.4068063885
2366	0.4068064463
2367	0.4068064463
2368	0.406806504
2369	0.4068064462
2370	0.4067899091
2371	0.4067898523
2372	0.4067897956
2373	0.4067841638
2374	0.4067841071
2375	0.4067840794
2376	0.4067839359
2377	0.4067839938
2378	0.4067839938
2379	0.4066960685
2380	0.406655087
2381	0.4066427041
2382	0.4066428196
2383	0.4066039397
2384	0.4066039974
2385	0.4066038541
2386	0.4065646639
2387	0.4065647228
2388	0.4065647228
2389	0.4065646371
2390	0.4065638805
2391	0.4065637949
2392	0.4065583913
2393	0.4065578467
2394	0.4065579633
2395	0.4065578211
2396	0.4065568621
2397	0.4065566033
2398	0.4065566321
2399	0.4065566899
2400	0.406556661
2401	0.406556661
2402	0.4065263747
2403	0.4065262036
2404	0.4065261458
2405	0.4065198671
2406	0.4064972229
2407	0.4064971362
2408	0.4064970217
2409	0.4064970529
2410	0.4064969962
2411	0.4064970551
2412	0.4064971128
2413	0.4064602588
2414	0.4064263108
2415	0.4064214671
2416	0.4063326716
2417	0.4063326727
2418	0.406332675
2419	0.4063326472
2420	0.4063325615
2421	0.4063326493
2422	0.4063137337
2423	0.4063070869
2424	0.4063070303
2425	0.4063069736
2426	0.4063067003
2427	0.4063065858
2428	0.4063065568
2429	0.4063063569
2430	0.4063023731
2431	0.4063022888
2432	0.4062983351
2433	0.4062983928
2434	0.4062985673
2435	0.4062984528
2436	0.4062984528
2437	0.406298425
2438	0.4062984539
2439	0.406298455
2440	0.4062983972
2441	0.4062114619
2442	0.406211434
2443	0.4062115219
2444	0.4062114062
2445	0.4062114652
2446	0.4062114651
2447	0.4062113218
2448	0.4061790771
2449	0.406179077
2450	0.4060989766
2451	0.4060986309
2452	0.4060985454
2453	0.406098661
2454	0.4060986632
2455	0.4060987209
2456	0.4060986355
2457	0.4060988387
2458	0.4060988976
2459	0.4060445734
2460	0.4060446335
2461	0.4060446634
2462	0.4060034424
2463	0.4059771462
2464	0.4059502907
2465	0.4059501474
2466	0.4058778964
2467	0.4058772393
2468	0.4058772393
2469	0.4058772682
2470	0.405877297
2471	0.4058772416
2472	0.4058629374
2473	0.4058529994
2474	0.4058531161
2475	0.4058530883
2476	0.4058530594
2477	0.405853205
2478	0.4058531772
2479	0.4058530627
2480	0.4058089738
2481	0.405809005
2482	0.4058044064
2483	0.4057765054
2484	0.4057476779
2485	0.40574765
2486	0.4057474779
2487	0.4057367041
2488	0.4057368209
2489	0.4057309486
2490	0.4057263777
2491	0.405726262
2492	0.4057261766
2493	0.4057262632
2494	0.405726292
2495	0.4057262643
2496	0.4057264099
2497	0.4057223407
2498	0.4057224273
2499	0.4057224863
2500	0.405722544
2501	0.4057224296
2502	0.4057217319
2503	0.405721703
2504	0.405721703
2505	0.4057216451
2506	0.4057074009
2507	0.4057074587
2508	0.4057074009
2509	0.405707402
2510	0.4056936522
2511	0.4056901608
2512	0.4056556482
2513	0.4056553893
2514	0.4056554758
2515	0.4056019235
2516	0.4056021558
2517	0.4056021569
2518	0.4056019546
2519	0.4055702187
2520	0.4055703053
2521	0.4055703054
2522	0.4055576587
2523	0.4055566351
2524	0.4055566073
2525	0.4055566939
2526	0.4055567528
2527	0.4055567251
2528	0.4055566685
2529	0.4055566105
2530	0.4055471676
2531	0.4055471976
2532	0.4055472843
2533	0.4055472565
2534	0.4055472577
2535	0.4055472864
2536	0.4054932144
2537	0.4054932444
2538	0.4054933323
2539	0.4054931877
2540	0.4054932177
2541	0.4054932767
2542	0.4054932189
2543	0.4054933055
2544	0.4054849243
2545	0.4054847797
2546	0.4054849831
2547	0.4054849554
2548	0.4054412642
2549	0.4054338283
2550	0.4054337993
2551	0.4054337126
2552	0.4054338294
2553	0.4054339738
2554	0.4054338883
2555	0.4054340038
2556	0.4054277271
2557	0.4054157964
2558	0.405415912
2559	0.4054158842
2560	0.4053417167
2561	0.4053418611
2562	0.4053418623
2563	0.4053418045
2564	0.40533004
2565	0.4053300111
2566	0.4053300123
2567	0.4053299834
2568	0.4053299833
2569	0.4053299845
2570	0.4053299845
2571	0.4053299844
2572	0.4053299844
2573	0.4053299856
2574	0.405301808
2575	0.4053019235
2576	0.4053019535
2577	0.4053019259
2578	0.4052848064
2579	0.4052847774
2580	0.4052841964
2581	0.4052841964
2582	0.4052840518
2583	0.4052840229
2584	0.4052840807
2585	0.4052840807
2586	0.4052840519
2587	0.4052840519
2588	0.4052546727
2589	0.4052545583
2590	0.4052545871
2591	0.4052506913
2592	0.4052506334
2593	0.4052506057
2594	0.4052507501
2595	0.4052505202
2596	0.4052504623
2597	0.4052505213
2598	0.4052504346
2599	0.405250579
2600	0.405250638
2601	0.4052506379
2602	0.4052191777
2603	0.4052171163
2604	0.4052171162
2605	0.4052136679
2606	0.4052135234
2607	0.4052135523
2608	0.4052134944
2609	0.4052134944
2610	0.4052128568
2611	0.4052127123
2612	0.4052067942
2613	0.4051966749
2614	0.4051934252
2615	0.4050764283
2616	0.4050764294
2617	0.4050748292
2618	0.4050711077
2619	0.4050711078
2620	0.40507105
2621	0.4050710211
2622	0.40507105
2623	0.4050711078
2624	0.4050711078
2625	0.4050711077
2626	0.4050710511
2627	0.4050709643
2628	0.4050709655
2629	0.4050111933
2630	0.4050111932
2631	0.4050111933
2632	0.4050111932
2633	0.4050112521
2634	0.405011252
2635	0.4050112821
2636	0.4050113121
2637	0.4050111965
2638	0.405011082
2639	0.4050110832
2640	0.4050111698
2641	0.4050024077
2642	0.4050024366
2643	0.4050023511
2644	0.4049733014
2645	0.4049731279
2646	0.4049732448
2647	0.4049732736
2648	0.4049732447
2649	0.4049733325
2650	0.4049644946
2651	0.4049644946
2652	0.4049646402
2653	0.4049646112
2654	0.4049645835
2655	0.4049646123
2656	0.4049646712
2657	0.4049645556
2658	0.4049645267
2659	0.4049645568
2660	0.4049497494
2661	0.4049497506
2662	0.4049498662
2663	0.4049497217
2664	0.4049492926
2665	0.4049493215
2666	0.4049493792
2667	0.4049493792
2668	0.4049492648
2669	0.4049410236
2670	0.4049410813
2671	0.4049221541
2672	0.4049221541
2673	0.4049220385
2674	0.4049172299
2675	0.4049171432
2676	0.4049172009
2677	0.4049172021
2678	0.4049170865
2679	0.4049170864
2680	0.4049169708
2681	0.404916972
2682	0.404916972
2683	0.4049168564
2684	0.404917002
2685	0.4049165451
2686	0.4049079952
2687	0.4048032148
2688	0.4047731566
2689	0.4047732721
2690	0.404773331
2691	0.4047313259
2692	0.4047313548
2693	0.404728009
2694	0.4047279512
2695	0.4047279511
2696	0.4047280089
2697	0.4047278656
2698	0.4047018195
2699	0.4047019061
2700	0.4047017904
2701	0.4047018783
2702	0.4047018505
2703	0.4047017361
2704	0.4047016783
2705	0.4047017361
2706	0.4047017361
2707	0.404701765
2708	0.4047017361
2709	0.4047016783
2710	0.4047016783
2711	0.4047017072
2712	0.404701736
2713	0.4046706956
2714	0.4046708978
2715	0.4046707255
2716	0.4046706978
2717	0.4046668886
2718	0.404666832
2719	0.4046666874
2720	0.4046665642
2721	0.404666652
2722	0.4046085996
2723	0.4046085129
2724	0.4046084551
2725	0.4046084851
2726	0.4046084273
2727	0.4045302694
2728	0.4045304439
2729	0.404530386
2730	0.4045303293
2731	0.4045303883
2732	0.4045303594
2733	0.4045302738
2734	0.4045303315
2735	0.4045303327
2736	0.404530217
2737	0.4045303048
2738	0.4045303638
2739	0.4045303926
2740	0.4045302204
2741	0.4045299892
2742	0.4045220425
2743	0.4045221014
2744	0.4045220159
2745	0.4045221313
2746	0.4045221025
2747	0.4045220458
2748	0.4045220169
2749	0.4045219025
2750	0.4045196907
2751	0.4045195462
2752	0.404519663
2753	0.4045196052
2754	0.4045197785
2755	0.4045196641
2756	0.4045197796
2757	0.4045198386
2758	0.4045198963
2759	0.404519694
2760	0.404519694
2761	0.4045198396
2762	0.404519724
2763	0.4044838496
2764	0.4044837641
2765	0.4044837641
2766	0.404483764
2767	0.404483764
2768	0.4044837652
2769	0.4044838229
2770	0.4044838229
2771	0.4044836507
2772	0.4044835929
2773	0.4044836719
2774	0.4044835197
2775	0.4044421822
2776	0.4044263528
2777	0.4044264105
2778	0.4044029578
2779	0.4044029289
2780	0.40440293
2781	0.4044029023
2782	0.4044029601
2783	0.4044028733
2784	0.4044029021
2785	0.404380314
2786	0.4043803139
2787	0.4043802561
2788	0.4043797063
2789	0.4043797352
2790	0.4043797075
2791	0.4043796496
2792	0.4043796508
2793	0.4043797664
2794	0.4043797663
2795	0.4043797097
2796	0.4043797096
2797	0.4043797108
2798	0.4043797685
2799	0.4043415728
2800	0.4043292979
2801	0.4043292979
2802	0.404329529
2803	0.4043294724
2804	0.4043078342
2805	0.4043068071
2806	0.4043068358
2807	0.4042623097
2808	0.4042193707
2809	0.4042192852
2810	0.4041573186
2811	0.4041571176
2812	0.4041371807
2813	0.4041321701
2814	0.4041321423
2815	0.4041321134
2816	0.4041321134
2817	0.4040718703
2818	0.4040717546
2819	0.4040718124
2820	0.4040718701
2821	0.4040717557
2822	0.4040717279
2823	0.4040717002
2824	0.4040718169
2825	0.4040719901
2826	0.4040673422
2827	0.4040669668
2828	0.404044079
2829	0.4040440499
2830	0.4040439066
2831	0.4040439066
2832	0.4040438777
2833	0.4040439655
2834	0.4040439077
2835	0.4039820758
2836	0.4039820769
2837	0.4039819325
2838	0.4039819625
2839	0.403982078
2840	0.4039822236
2841	0.4039820802
2842	0.4039568186
2843	0.4039568198
2844	0.4039567908
2845	0.4039424467
2846	0.4039280415
2847	0.4039280715
2848	0.4039281016
2849	0.4039281605
2850	0.4039281316
2851	0.4039281605
2852	0.4039283337
2853	0.4039282771
2854	0.4039280471
2855	0.4039282204
2856	0.4039282793
2857	0.4039243011
2858	0.4039195209
2859	0.4039196941
2860	0.4038533186
2861	0.4038533486
2862	0.4038533208
2863	0.4038534375
2864	0.403853323
2865	0.4038532085
2866	0.4038532085
2867	0.4038533252
2868	0.4038533264
2869	0.4038534707
2870	0.4038534141
2871	0.4038534718
2872	0.4038532996
2873	0.4038462153
2874	0.4038462153
2875	0.4038090592
2876	0.4038090879
2877	0.403809147
2878	0.4038091179
2879	0.4038090613
2880	0.4038090047
2881	0.4038090335
2882	0.4038081799
2883	0.4038080077
2884	0.4038079799
2885	0.4038079799
2886	0.403807981
2887	0.40380801
2888	0.4037866754
2889	0.4037866754
2890	0.4037520607
2891	0.4036819116
2892	0.4036819404
2893	0.4036374953
2894	0.4036374663
2895	0.4036374386
2896	0.403637294
2897	0.403637324
2898	0.4036372952
2899	0.4036315883
2900	0.4036315895
2901	0.4036314738
2902	0.4036315039
2903	0.403631475
2904	0.4036315328
2905	0.4036315327
2906	0.4036317073
2907	0.4036316495
2908	0.4036317072
2909	0.4036316795
2910	0.4036311019
2911	0.4036309875
2912	0.403631162
2913	0.4036182535
2914	0.4036183991
2915	0.4036147952
2916	0.4036148529
2917	0.4036148252
2918	0.4036147685
2919	0.403614624
2920	0.4036025523
2921	0.4035985645
2922	0.4035985079
2923	0.4035983357
2924	0.4035984223
2925	0.4035982778
